Datetime,p15b8k2,p17b8k4,p19b8k6,obs
2015-03-27,3.203521,3.3220643997192383,6.55317497253418,-3.9385715
2015-03-28,4.2340565,2.855135440826416,6.55317497253418,-7.264286
2015-03-29,-7.094512,-2.422661542892456,-4.033088684082031,-10.59
2015-03-30,-8.980033,-2.604771852493286,-6.383832931518555,-15.360002
2015-03-31,-9.487874,-6.287964344024658,-5.481258392333984,-15.5425005
2015-04-01,-12.445455,-10.084863662719727,-15.424641609191895,-15.725001
2015-04-02,-14.347305,-13.640907287597656,-15.424641609191895,-15.907498
2015-04-03,-19.971684,-14.71215534210205,-16.45218849182129,-16.089998
2015-04-04,-19.810999,-14.71215534210205,-16.45218849182129,-16.2725
2015-04-05,-20.11517,-14.409431457519531,-16.13287925720215,-16.454998
2015-04-06,-13.02065,-13.29006290435791,-14.904026985168457,-16.637499
2015-04-07,-12.54261,-11.491901397705078,-13.371692657470703,-16.819998
2015-04-08,-8.687324,-6.859819412231445,-5.933145046234131,-16.083332
2015-04-09,-8.200365,-4.130404472351074,-4.80149507522583,-15.346665
2015-04-10,5.2421255,2.4295153617858887,10.679929733276367,-14.61
2015-04-11,8.863899,6.168727874755859,12.179780006408691,-13.873333
2015-04-12,12.448815,10.269770622253418,8.661165237426758,-13.136666
2015-04-13,8.1276,13.226036071777344,8.661165237426758,-12.400001
2015-04-14,10.704078,15.577482223510742,12.236547470092773,-11.663334
2015-04-15,10.7285795,10.88401985168457,11.986178398132324,-10.926667
2015-04-16,1.0932916,4.555655479431152,-2.1086184978485107,-10.190001
2015-04-17,-4.6347065,-2.535266637802124,-6.928384780883789,-11.082667
2015-04-18,-11.988638,-11.298369407653809,-9.55514144897461,-11.975333
2015-04-19,-12.510335,-14.07416820526123,-16.65053939819336,-12.867999
2015-04-20,-15.42866,-14.477140426635742,-15.445694923400879,-13.760666
2015-04-21,-8.913281,-12.651874542236328,-6.941010475158691,-14.653333
2015-04-22,-6.3758745,-9.405430793762207,-6.941010475158691,-15.545999
2015-04-23,-11.088542,-8.772662162780762,-18.267993927001953,-16.438665
2015-04-24,-10.769437,-7.376277923583984,-18.267993927001953,-17.331331
2015-04-25,-7.0566874,-9.537135124206543,-2.776407241821289,-18.223999
2015-04-26,-7.62644,-11.742030143737793,-1.2282359600067139,-19.116665
2015-04-27,-10.958851,-13.89125919342041,-11.022110939025879,-20.009333
2015-04-28,-8.820982,-8.943219184875488,-12.571052551269531,-20.901999
2015-04-29,-5.7448897,-8.264763832092285,-7.922067642211914,-21.794664
2015-04-30,-9.715974,-5.579508304595947,-7.922067642211914,-22.687332
2015-05-01,-9.752056,-8.021913528442383,-8.705788612365723,-23.579998
2015-05-02,-4.981639,-9.365976333618164,-7.722192764282227,-22.35
2015-05-03,1.6392313,-12.936995506286621,-0.7933036684989929,-21.119999
2015-05-04,-3.8137693,-9.188355445861816,-1.295302391052246,-19.89
2015-05-05,-8.309908,-5.257244110107422,-15.911450386047363,-18.66
2015-05-06,-9.35511,-4.138094425201416,-15.911450386047363,-17.429998
2015-05-07,-6.799556,-7.439522743225098,-18.26597023010254,-16.199999
2015-05-08,-9.001711,-9.377410888671875,-15.622851371765137,-14.97
2015-05-09,-8.632766,-16.64655876159668,-12.36008358001709,-13.740001
2015-05-10,-3.5893068,-16.310102462768555,-12.36008358001709,-10.572
2015-05-11,-2.669821,-6.674463272094727,-18.17951774597168,-7.4040003
2015-05-12,1.5417778,-5.703939437866211,-20.302356719970703,-4.236
2015-05-13,-5.2774553,4.224426746368408,5.399429798126221,-1.0680001
2015-05-14,18.280458,5.339476585388184,11.338553428649902,2.1
2015-05-15,13.606531,0.6135196685791016,11.733363151550293,2.1586206
2015-05-16,14.023373,8.359670639038086,11.733363151550293,2.2172413
2015-05-17,2.4069273,5.151592254638672,2.7449963092803955,2.275862
2015-05-18,15.79293,13.588635444641113,15.089394569396973,2.334483
2015-05-19,17.592482,15.508331298828125,18.693201065063477,2.3931034
2015-05-20,13.603397,14.836702346801758,14.118783950805664,2.451724
2015-05-21,15.494753,15.999271392822266,16.484416961669922,2.5103447
2015-05-22,18.31787,17.144437789916992,18.710105895996094,2.5689654
2015-05-23,19.10978,18.348100662231445,18.943281173706055,2.6275864
2015-05-24,18.87071,18.464630126953125,18.23921775817871,2.6862068
2015-05-25,10.6093,17.786334991455078,15.256142616271973,2.7448275
2015-05-26,16.037039,16.671993255615234,15.960206031799316,2.8034482
2015-05-27,14.355934,11.591988563537598,16.943098068237305,2.862069
2015-05-28,16.183582,13.180903434753418,16.943098068237305,2.9206896
2015-05-29,8.745218,11.041133880615234,11.493160247802734,2.9793103
2015-05-30,14.56885,15.026235580444336,15.054573059082031,3.0379312
2015-05-31,18.821491,17.30443572998047,19.748394012451172,3.0965517
2015-06-01,21.284252,18.988658905029297,20.761890411376953,3.1551726
2015-06-02,22.524385,20.928176879882812,21.876419067382812,3.213793
2015-06-03,24.38488,22.51711654663086,21.876419067382812,3.2724137
2015-06-04,21.481897,23.7852725982666,18.58570098876953,3.3310344
2015-06-05,15.471064,20.869050979614258,14.233457565307617,3.389655
2015-06-06,10.540147,15.892565727233887,12.916912078857422,3.4482758
2015-06-07,14.530025,9.287788391113281,13.22586727142334,3.5068965
2015-06-08,11.2799835,4.947512149810791,9.341906547546387,3.5655172
2015-06-09,7.6880684,5.304340362548828,8.334275245666504,3.6241379
2015-06-10,6.8015575,9.30730152130127,9.668484687805176,3.6827586
2015-06-11,15.528466,15.242015838623047,15.639392852783203,3.7413793
2015-06-12,18.374554,17.635982513427734,17.243398666381836,3.8
2015-06-13,17.915573,18.1795654296875,17.417631149291992,2.6499999
2015-06-14,16.384087,18.427339553833008,16.153358459472656,1.5
2015-06-15,11.534893,16.263416290283203,10.69837474822998,0.35000002
2015-06-16,6.7041683,12.739405632019043,9.808627128601074,-0.80000013
2015-06-17,3.071524,6.067508697509766,6.903310775756836,-1.95
2015-06-18,6.585752,0.8151969909667969,7.2774977684021,-3.1
2015-06-19,4.5574284,-0.3598843216896057,5.763115406036377,-2.6732502
2015-06-20,4.168656,1.9839519262313843,5.565065860748291,-2.2464998
2015-06-21,7.743592,9.052492141723633,12.283082008361816,-1.8197501
2015-06-22,17.024935,14.356453895568848,15.827499389648438,-1.3929999
2015-06-23,20.998661,18.681320190429688,19.781810760498047,-0.9662501
2015-06-24,20.53161,19.076290130615234,19.83174705505371,-0.53950006
2015-06-25,13.444904,20.104686737060547,16.198301315307617,-0.112749994
2015-06-26,18.542276,18.150684356689453,16.35441780090332,0.314
2015-06-27,14.960019,14.063127517700195,15.725172996520996,0.74075
2015-06-28,16.317822,13.519028663635254,13.479303359985352,1.1675
2015-06-29,12.332921,11.142119407653809,13.165555953979492,1.59425
2015-06-30,16.730267,14.65688705444336,16.606063842773438,2.021
2015-07-01,18.085415,17.852388381958008,16.892683029174805,2.44775
2015-07-02,18.258713,19.335723876953125,19.21211051940918,2.8745
2015-07-03,21.859026,21.082773208618164,20.362308502197266,3.30125
2015-07-04,22.616154,20.547578811645508,22.031169891357422,3.728
2015-07-05,23.128372,21.104623794555664,22.031169891357422,4.15475
2015-07-06,23.441425,21.193918228149414,23.109952926635742,4.5815
2015-07-07,24.220543,22.828052520751953,23.109952926635742,5.00825
2015-07-08,25.573883,24.093639373779297,23.86287498474121,5.435
2015-07-09,26.038454,25.00846290588379,23.97001838684082,5.8617496
2015-07-10,26.567009,25.261821746826172,24.456600189208984,6.2885003
2015-07-11,26.605719,24.79421615600586,24.735797882080078,6.71525
2015-07-12,26.611135,24.469568252563477,24.735797882080078,7.1419997
2015-07-13,26.887674,24.34254264831543,25.061189651489258,7.56875
2015-07-14,26.520226,24.190410614013672,25.061189651489258,7.9955
2015-07-15,20.610207,23.666162490844727,17.630680084228516,8.422251
2015-07-16,12.487016,20.866867065429688,13.246227264404297,8.849
2015-07-17,14.576019,15.582706451416016,13.354999542236328,9.27575
2015-07-18,13.638125,9.653175354003906,12.745613098144531,9.702499
2015-07-19,11.991338,8.35339641571045,11.167835235595703,10.12925
2015-07-20,6.305686,7.7526936531066895,8.674433708190918,10.556001
2015-07-21,11.703459,12.70179557800293,10.896342277526855,10.98275
2015-07-22,12.699931,15.501121520996094,13.258360862731934,11.4095
2015-07-23,13.927628,16.321510314941406,13.611660957336426,11.83625
2015-07-24,13.087647,14.54995346069336,15.635030746459961,12.263
2015-07-25,18.018675,14.21236801147461,16.233469009399414,12.68975
2015-07-26,16.510773,13.614274024963379,16.24896812438965,13.1165
2015-07-27,17.639906,14.537424087524414,15.814823150634766,13.54325
2015-07-28,11.015088,16.506908416748047,15.184525489807129,13.97
2015-07-29,18.512465,17.713001251220703,15.466385841369629,14.19
2015-07-30,18.181284,15.379080772399902,19.874799728393555,14.41
2015-07-31,21.080252,17.52263069152832,19.874799728393555,14.63
2015-08-01,17.370699,15.9863920211792,18.467763900756836,14.849999
2015-08-02,21.226006,20.248300552368164,20.687265396118164,15.07
2015-08-03,24.64871,22.93595314025879,23.988882064819336,15.29
2015-08-04,27.173643,25.11117935180664,25.420299530029297,15.509999
2015-08-05,29.43189,26.803138732910156,27.39573097229004,16.37111
2015-08-06,30.150404,27.430919647216797,27.39573097229004,17.232224
2015-08-07,29.680357,27.95222282409668,26.092077255249023,18.093334
2015-08-08,27.598064,27.342376708984375,25.51943588256836,18.954445
2015-08-09,27.210402,26.509429931640625,25.51943588256836,19.815556
2015-08-10,24.65899,24.077287673950195,23.453935623168945,20.676668
2015-08-11,25.188755,22.774032592773438,23.453935623168945,21.537779
2015-08-12,23.595798,20.97846031188965,23.200206756591797,22.39889
2015-08-13,26.013968,22.186662673950195,23.200206756591797,23.26
2015-08-14,25.997816,23.504247665405273,24.60572624206543,19.644001
2015-08-15,28.483526,25.796234130859375,24.60572624206543,16.028
2015-08-16,27.791971,26.998210906982422,24.3638973236084,12.412
2015-08-17,27.28695,27.08585548400879,24.3638973236084,8.7960005
2015-08-18,25.069727,25.48892593383789,22.892822265625,5.18
2015-08-19,23.510529,23.595365524291992,22.77034568786621,5.3922224
2015-08-20,21.801289,20.6520938873291,20.17990493774414,5.6044445
2015-08-21,20.294811,19.008298873901367,20.17990493774414,5.8166666
2015-08-22,19.142076,17.810657501220703,18.390087127685547,6.0288887
2015-08-23,17.762074,18.478097915649414,19.498714447021484,6.2411113
2015-08-24,21.405748,18.478097915649414,19.57584571838379,6.4533334
2015-08-25,22.394455,19.53248405456543,22.353904724121094,6.6655555
2015-08-26,23.465994,20.972143173217773,22.353904724121094,6.8777776
2015-08-27,22.124453,21.59425163269043,20.916051864624023,7.0899997
2015-08-28,24.408482,23.374555587768555,23.602758407592773,7.3022223
2015-08-29,25.819569,23.216150283813477,23.843488693237305,7.5144444
2015-08-30,25.879324,23.27341651916504,23.843488693237305,7.726667
2015-08-31,24.458263,23.062488555908203,22.860502243041992,7.9388885
2015-09-01,19.232634,22.335615158081055,17.056161880493164,8.151112
2015-09-02,11.6518755,19.134384155273438,13.177553176879883,8.363334
2015-09-03,14.380813,14.872328758239746,13.474153518676758,8.575556
2015-09-04,10.047559,7.485342025756836,12.137096405029297,8.787778
2015-09-05,4.4835067,3.3542025089263916,4.632102966308594,9.0
2015-09-06,-4.540422,-0.6398674845695496,2.7624616622924805,8.151
2015-09-07,2.4990218,-0.4825513958930969,2.6360416412353516,7.302
2015-09-08,3.8369908,-0.02859896421432495,6.355827331542969,6.4529996
2015-09-09,6.3086395,3.584597587585449,7.18841552734375,5.604
2015-09-10,6.5721393,6.339239597320557,8.784831047058105,4.755
2015-09-11,11.671934,12.67186450958252,11.680051803588867,3.906
2015-09-12,13.221219,14.98047924041748,12.981776237487793,3.0570002
2015-09-13,14.457514,17.086009979248047,13.799736976623535,2.208
2015-09-14,15.9144125,16.1162052154541,16.883081436157227,1.359
2015-09-15,15.032037,15.517287254333496,17.082500457763672,0.51000005
2015-09-16,15.4951515,14.738485336303711,16.03147315979004,3.1666665
2015-09-17,15.346956,14.906590461730957,16.03147315979004,5.8233333
2015-09-18,16.572157,15.647117614746094,14.102046966552734,8.48
2015-09-19,12.464426,16.372297286987305,14.423256874084473,11.136667
2015-09-20,15.920938,16.372297286987305,15.112211227416992,13.793333
2015-09-21,17.006039,14.548381805419922,18.16607666015625,16.45
2015-09-22,18.101034,15.35312557220459,18.16607666015625,9.1
2015-09-23,10.152371,13.70715045928955,9.647287368774414,9.864666
2015-09-24,12.969268,14.180763244628906,14.256073951721191,10.6293335
2015-09-25,14.740953,13.048540115356445,14.902045249938965,11.394
2015-09-26,15.941588,13.424407958984375,14.755952835083008,12.158667
2015-09-27,12.977818,12.903670310974121,14.299088478088379,12.923333
2015-09-28,10.780515,14.166029930114746,10.435065269470215,13.688
2015-09-29,14.022785,14.410118103027344,14.962103843688965,14.452667
2015-09-30,19.037289,13.957207679748535,18.810985565185547,15.217333
2015-10-01,21.371239,15.734042167663574,18.91107749938965,15.981999
2015-10-02,20.942743,18.26163673400879,18.91107749938965,16.746668
2015-10-03,22.718237,21.748605728149414,17.490615844726562,17.511333
2015-10-04,18.404758,20.422054290771484,9.875882148742676,18.276001
2015-10-05,8.3655205,9.738064765930176,10.870842933654785,19.040668
2015-10-06,17.59694,4.7381157875061035,14.721349716186523,19.805334
2015-10-07,18.013227,-9.266901969909668,13.497733116149902,20.570002
2015-10-08,15.082579,0.6169102787971497,13.497733116149902,17.4775
2015-10-09,7.8619,5.547469139099121,-1.5464377403259277,14.385
2015-10-10,20.283392,20.662527084350586,14.819681167602539,11.2925
2015-10-11,25.54453,25.339855194091797,21.22918128967285,8.200001
2015-10-12,19.445215,22.858888626098633,18.06527328491211,5.1075
2015-10-13,11.153987,18.757003784179688,12.687009811401367,2.0149999
2015-10-14,7.180762,11.649947166442871,12.398812294006348,-1.0774999
2015-10-15,5.3667507,3.5309596061706543,7.339399337768555,-4.17
2015-10-16,4.964876,1.016358494758606,7.5746378898620605,-2.5462499
2015-10-17,4.158118,0.1863524317741394,8.907449722290039,-0.9225001
2015-10-18,7.7994184,7.133202075958252,8.907449722290039,0.70125
2015-10-19,12.456145,11.804348945617676,7.700656890869141,2.325
2015-10-20,10.342128,16.857837677001953,9.215744018554688,3.94875
2015-10-21,10.827513,15.625812530517578,10.242115020751953,5.5725
2015-10-22,7.0364046,10.52857494354248,10.701587677001953,7.19625
2015-10-23,6.777206,6.173435211181641,11.452638626098633,8.82
2015-10-24,-1.032942,-0.44377607107162476,0.6717559695243835,8.885
2015-10-25,0.6565365,-0.9037451148033142,2.140377998352051,8.95
2015-10-26,-0.7057223,-2.4626893997192383,-0.46171635389328003,9.015
2015-10-27,-8.155,-2.1070899963378906,0.27484816312789917,9.08
2015-10-28,3.0335655,-2.0149190425872803,3.4322569370269775,9.145
2015-10-29,2.870057,-8.860210418701172,-2.504054546356201,9.21
2015-10-30,-1.1443915,-5.305721759796143,-4.069139003753662,9.786666
2015-10-31,-13.120236,-8.321667671203613,-10.04533863067627,10.363334
2015-11-01,-1.3962674,-6.805713653564453,-0.9852294325828552,10.94
2015-11-02,-1.0785234,-6.962430953979492,0.5724090933799744,11.928572
2015-11-03,-9.983692,-11.267143249511719,-8.633729934692383,12.917143
2015-11-04,-16.26259,-13.129667282104492,-17.125844955444336,13.905714
2015-11-05,-12.870947,-14.180338859558105,-11.944472312927246,14.894286
2015-11-06,-0.46168774,-13.876065254211426,-4.71190881729126,15.882857
2015-11-07,1.3828907,-11.968870162963867,-4.71190881729126,16.87143
2015-11-08,3.946355,0.32028454542160034,-11.298406600952148,17.86
2015-11-09,4.4855433,4.351742267608643,-3.296274185180664,15.361251
2015-11-10,10.0820465,15.743969917297363,-3.296274185180664,12.8625
2015-11-11,5.5143647,10.954029083251953,0.8319505453109741,10.3637495
2015-11-12,8.337779,3.8991594314575195,5.5699849128723145,7.865
2015-11-13,2.689581,-4.461599826812744,4.731254577636719,5.36625
2015-11-14,-3.1314597,-8.52383804321289,-6.400774002075195,2.8675
2015-11-15,-10.518543,-7.9190521240234375,-11.582972526550293,0.36874998
2015-11-16,-11.667744,-9.48163890838623,-19.148099899291992,-2.13
2015-11-17,-11.142224,-10.7234468460083,-17.866910934448242,5.81
2015-11-18,-15.663178,-13.726701736450195,-14.578716278076172,4.2366667
2015-11-19,-12.640554,-16.68654441833496,-15.859904289245605,2.6633334
2015-11-20,-13.966656,-15.771637916564941,-14.590710639953613,1.09
2015-11-21,-11.159429,-9.755291938781738,-20.449209213256836,-0.4833334
2015-11-22,-4.1271753,-5.721554756164551,-1.8327603340148926,-2.0566669
2015-11-23,4.6879325,3.4746289253234863,7.104812145233154,-3.63
2015-11-24,12.628077,10.707935333251953,14.572539329528809,-3.5233335
2015-11-25,15.149774,14.30575180053711,14.341941833496094,-3.416667
2015-11-26,7.1057115,16.41352081298828,5.326291561126709,-3.31
2015-11-27,14.632352,13.479435920715332,13.679108619689941,-3.2033334
2015-11-28,17.605358,9.282349586486816,15.959136009216309,-3.0966668
2015-11-29,19.334484,9.919973373413086,15.959136009216309,-2.9900002
2015-11-30,9.925693,7.3115434646606445,7.529348373413086,-2.8833332
2015-12-01,1.0219046,11.881245613098145,0.5282625555992126,-2.7766666
2015-12-02,4.4752245,10.283567428588867,1.9402563571929932,-2.6699998
2015-12-03,6.75264,3.8567588329315186,9.146249771118164,-3.5605001
2015-12-04,3.756611,-4.331826210021973,6.868926525115967,-4.4509997
2015-12-05,-13.62231,-12.429354667663574,-16.32608985900879,-5.3415
2015-12-06,-16.975216,-15.547093391418457,-16.32608985900879,-6.232
2015-12-07,-13.901156,-18.98002815246582,-18.655717849731445,-7.1225004
2015-12-08,-15.670707,-21.559717178344727,-18.655717849731445,-8.013
2015-12-09,-23.407684,-23.539201736450195,-16.945697784423828,-8.903501
2015-12-10,-24.75417,-22.325668334960938,-19.93303871154785,-9.794
2015-12-11,-22.909882,-25.074661254882812,-19.93303871154785,-10.684501
2015-12-12,-27.750511,-29.184303283691406,-26.788707733154297,-11.575
2015-12-13,-27.519842,-31.067142486572266,-26.788707733154297,-12.4655
2015-12-14,-30.511326,-35.15443801879883,-21.14668846130371,-13.356001
2015-12-15,-27.284756,-36.08671951293945,-20.643688201904297,-14.246499
2015-12-16,-31.394665,-36.00066375732422,-17.19133758544922,-15.137
2015-12-17,-28.282658,-27.0532169342041,-32.485286712646484,-16.0275
2015-12-18,-26.25282,-26.206119537353516,-32.485286712646484,-16.918
2015-12-19,-21.107723,-16.4869384765625,-21.566617965698242,-17.808498
2015-12-20,-21.62409,-17.467742919921875,-21.566617965698242,-18.699
2015-12-21,-20.34403,-15.324662208557129,-20.278549194335938,-19.589499
2015-12-22,-19.729986,-16.96072769165039,-16.578659057617188,-20.48
2015-12-23,-19.877756,-19.437040328979492,-17.245624542236328,-19.029999
2015-12-24,-22.673798,-19.82533073425293,-17.245624542236328,-17.579998
2015-12-25,-22.953766,-22.15252685546875,-20.984127044677734,-16.13
2015-12-26,-23.583548,-22.15252685546875,-20.984127044677734,-14.68
2015-12-27,-22.708683,-22.396194458007812,-18.156023025512695,-16.109999
2015-12-28,-6.965762,-19.19386863708496,-18.435224533081055,-16.097498
2015-12-29,-5.977787,-16.474308013916016,-18.651464462280273,-16.085
2015-12-30,-10.4244995,-7.967144012451172,-19.735158920288086,-16.072498
2015-12-31,-6.71274,-4.643784046173096,-5.385799884796143,-16.06
2016-01-01,11.259711,-0.08640545606613159,9.323145866394043,-16.047499
2016-01-02,13.886216,3.5815136432647705,11.811894416809082,-16.035
2016-01-03,4.2579737,4.924869537353516,2.528891086578369,-16.0225
2016-01-04,6.4938145,7.646559715270996,-0.39755815267562866,-16.01
2016-01-05,-0.0042689447,7.374766826629639,-8.442031860351562,-15.9975
2016-01-06,-0.46186632,-1.7379114627838135,-7.803135871887207,-15.985002
2016-01-07,-9.37203,-12.74792194366455,-17.036209106445312,-15.972501
2016-01-08,-12.27476,-28.779909133911133,-21.110858917236328,-15.96
2016-01-09,-26.139399,-32.11214828491211,-21.110858917236328,-15.947499
2016-01-10,-28.728622,-33.5030517578125,-17.621681213378906,-15.9349985
2016-01-11,-23.306177,-30.74481201171875,-21.12300682067871,-15.9225
2016-01-12,-25.27362,-27.494251251220703,-21.276927947998047,-15.909999
2016-01-13,-23.917652,-20.87476921081543,-28.385990142822266,-15.8975
2016-01-14,-23.784193,-20.465898513793945,-28.385990142822266,-15.884999
2016-01-15,-18.026533,-17.474170684814453,-19.504255294799805,-15.8725
2016-01-16,-17.97229,-17.522489547729492,-14.457741737365723,-15.86
2016-01-17,-22.133955,-21.13896942138672,-23.238821029663086,-15.847501
2016-01-18,-23.310991,-21.13896942138672,-23.238821029663086,-15.835
2016-01-19,-23.722,-22.729232788085938,-20.24527931213379,-15.822501
2016-01-20,-24.259583,-25.76791000366211,-20.24527931213379,-15.81
2016-01-21,-24.44692,-25.24030303955078,-18.86570167541504,-18.7025
2016-01-22,-20.23691,-23.376670837402344,-21.02667999267578,-21.595
2016-01-23,-19.382975,-23.48047637939453,-23.279346466064453,-24.4875
2016-01-24,-22.13762,-20.778549194335938,-23.279346466064453,-27.38
2016-01-25,-21.170904,-20.410198211669922,-19.335248947143555,-30.2725
2016-01-26,-12.9886465,-18.772369384765625,-18.156034469604492,-33.165
2016-01-27,-10.099512,-18.47138214111328,-16.887561798095703,-36.0575
2016-01-28,-13.007744,-13.107278823852539,-19.68364715576172,-38.95
2016-01-29,-18.877539,-13.762929916381836,-22.847440719604492,-37.712856
2016-01-30,-13.083902,-14.113157272338867,-22.847440719604492,-36.47571
2016-01-31,-14.58829,-14.562224388122559,-16.615455627441406,-35.23857
2016-02-01,-15.476205,-23.33807373046875,-18.978740692138672,-34.001427
2016-02-02,-23.379725,-23.33807373046875,-18.978740692138672,-32.764286
2016-02-03,-20.583242,-23.104612350463867,-18.493770599365234,-31.527142
2016-02-04,-9.457626,-19.593631744384766,-19.832447052001953,-30.289999
2016-02-05,-7.4084167,-17.308788299560547,-19.832447052001953,-51.649998
2016-02-06,-16.042408,-14.904051780700684,-20.84092903137207,-50.145454
2016-02-07,-12.9073305,-13.404047012329102,-20.84092903137207,-48.640907
2016-02-08,1.8998764,-13.909017562866211,3.941175699234009,-47.136364
2016-02-09,2.171117,-12.524957656860352,5.695438861846924,-45.631817
2016-02-10,-8.971806,-6.3116655349731445,-13.622698783874512,-44.12727
2016-02-11,-3.612957,-4.059113025665283,-3.334559440612793,-42.622726
2016-02-12,5.022242,1.8261240720748901,-1.3364708423614502,-41.118183
2016-02-13,-4.572199,-0.5809754729270935,-7.640434265136719,-39.613632
2016-02-14,-7.6707325,-6.063131809234619,-16.923938751220703,-38.10909
2016-02-15,-9.252486,-11.104394912719727,-15.486409187316895,-36.604546
2016-02-16,-7.312134,-15.529335975646973,-12.777898788452148,-35.1
2016-02-17,-10.289566,-15.42769718170166,-15.800885200500488,-36.411667
2016-02-18,-9.507939,-13.378152847290039,-17.440975189208984,-37.723335
2016-02-19,-15.752471,-14.983147621154785,-22.1063232421875,-39.035
2016-02-20,-14.447831,-14.016021728515625,-22.1063232421875,-40.346664
2016-02-21,-11.472101,-16.77734375,-16.469362258911133,-41.658333
2016-02-22,-10.965129,-17.981801986694336,-11.168042182922363,-42.969997
2016-02-23,-13.932548,-17.872610092163086,-9.786665916442871,-44.281666
2016-02-24,-9.716862,-14.125530242919922,-19.24869155883789,-45.59333
2016-02-25,-6.788576,-14.010720252990723,-19.24869155883789,-46.905
2016-02-26,-14.957505,-11.415042877197266,-12.258829116821289,-48.216663
2016-02-27,-8.50541,-12.428436279296875,-10.280965805053711,-49.528336
2016-02-28,-9.046259,-15.230109214782715,-13.760701179504395,-50.84
2016-02-29,-9.99031,-15.922196388244629,-13.760701179504395,-49.48294
2016-03-01,-20.759323,-15.350531578063965,-19.906362533569336,-48.12588
2016-03-02,-17.26884,-15.350531578063965,-16.38284683227539,-46.76882
2016-03-03,-16.062174,-12.587815284729004,-13.50462818145752,-45.411766
2016-03-04,-17.881115,-12.587815284729004,-10.87165641784668,-44.054707
2016-03-05,-17.886047,-13.282550811767578,-10.853179931640625,-42.697643
2016-03-06,-17.174416,-15.825194358825684,-18.1121768951416,-41.340588
2016-03-07,-18.046831,-19.352235794067383,-18.1121768951416,-39.98353
2016-03-08,-24.111452,-29.33578872680664,-23.330007553100586,-38.626472
2016-03-09,-25.271118,-30.999652862548828,-23.330007553100586,-37.269413
2016-03-10,-28.233143,-31.131702423095703,-19.652780532836914,-35.91235
2016-03-11,-26.491388,-33.700679779052734,-23.380292892456055,-34.555294
2016-03-12,-30.309767,-29.924652099609375,-23.380292892456055,-33.198235
2016-03-13,-27.559471,-27.36680793762207,-28.56443977355957,-31.841175
2016-03-14,-28.470327,-29.15597915649414,-28.56443977355957,-30.484118
2016-03-15,-24.500965,-26.198917388916016,-19.66659927368164,-29.127056
2016-03-16,-26.282207,-26.61614227294922,-20.76287269592285,-27.77
2016-03-17,-25.278719,-23.027385711669922,-22.674095153808594,-28.226248
2016-03-18,-15.274833,-21.522476196289062,-22.674095153808594,-28.6825
2016-03-19,-5.3177,-16.326244354248047,-18.270994186401367,-29.138748
2016-03-20,-0.47835118,-6.653010845184326,-18.698766708374023,-29.595001
2016-03-21,-4.444714,-1.750063180923462,-6.562756061553955,-30.051249
2016-03-22,0.79569453,6.445925235748291,-4.785069465637207,-30.507502
2016-03-23,-0.3230813,-0.23920172452926636,-16.921079635620117,-30.963749
2016-03-24,-1.8684576,-3.061887741088867,-15.651732444763184,-31.419998
2016-03-25,-13.077074,-13.863524436950684,-15.764676094055176,-31.282104
2016-03-26,-16.794033,-18.895233154296875,-17.458547592163086,-31.14421
2016-03-27,-22.208485,-18.828697204589844,-17.458547592163086,-31.006313
2016-03-28,-22.100912,-17.936750411987305,-20.59009552001953,-30.86842
2016-03-29,-22.06855,-21.012441635131836,-20.59009552001953,-30.730526
2016-03-30,-21.933437,-19.049354553222656,-18.093997955322266,-30.592628
2016-03-31,-9.207497,-16.26251792907715,-19.96464729309082,-30.454737
2016-04-01,-5.375439,-15.859963417053223,-10.944843292236328,-30.316841
2016-04-02,0.54654074,-3.1240382194519043,-7.117826461791992,-30.178946
2016-04-03,-4.5153737,-0.6035800576210022,-6.187073230743408,-30.041052
2016-04-04,10.940498,10.90386962890625,8.020004272460938,-29.903156
2016-04-05,11.679155,8.915566444396973,12.507144927978516,-29.76526
2016-04-06,5.1007504,7.74774169921875,5.3433332443237305,-29.627369
2016-04-07,6.6343923,4.534696578979492,5.685937404632568,-29.489471
2016-04-08,8.38128,2.9539408683776855,11.005640029907227,-29.351576
2016-04-09,13.26781,8.062755584716797,11.005640029907227,-29.213684
2016-04-10,6.9973516,9.458719253540039,8.014688491821289,-29.075788
2016-04-11,14.493093,15.587406158447266,16.8503475189209,-28.937895
2016-04-12,18.579098,17.213703155517578,18.144207000732422,-28.8
2016-04-13,18.844152,16.23200798034668,15.982925415039062,-30.162498
2016-04-14,4.6123304,11.829303741455078,3.152251720428467,-31.524998
2016-04-15,0.72986305,1.7852976322174072,-12.919778823852539,-32.8875
2016-04-16,-5.140869,-6.5607733726501465,-17.540781021118164,-34.25
2016-04-17,-7.418968,-15.308112144470215,-13.82029914855957,-28.539999
2016-04-18,-10.936747,-18.248668670654297,-15.957589149475098,-28.084286
2016-04-19,-12.9918375,-17.86087417602539,-16.226505279541016,-27.628569
2016-04-20,-4.066603,-5.64808988571167,-20.20895767211914,-27.172855
2016-04-21,-2.3940296,-2.4792428016662598,-2.0261781215667725,-26.717142
2016-04-22,10.08751,10.884443283081055,9.639463424682617,-26.261427
2016-04-23,10.846037,13.035648345947266,12.710440635681152,-25.805714
2016-04-24,6.3387995,12.771800994873047,3.7501027584075928,-25.349998
2016-04-25,0.3321815,6.767816066741943,2.5121467113494873,-34.57
