Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor,obs
2015-02-06,67.73525,70.33576965332031,67.5836181640625,65.98565673828125,68.00377655029297,69.07960510253906,69.41964721679688,68.22222137451172,68.11331939697266,69.11260986328125,69.585,62.925,65.11757
2015-02-07,68.29492,70.74723815917969,67.80242156982422,66.99444580078125,68.51724243164062,69.86717224121094,70.04155731201172,68.52106475830078,69.43475341796875,70.11319732666016,69.512,63.022,65.90457
2015-02-08,69.44934,71.86009979248047,68.35637664794922,68.65322875976562,70.02140045166016,71.41864013671875,70.87104797363281,69.28135681152344,71.11869049072266,71.3173828125,69.1,63.178,65.12014
2015-02-09,70.46284,71.90216827392578,68.4691162109375,69.37246704101562,71.06301879882812,72.41998291015625,71.18923950195312,69.53067779541016,71.96432495117188,72.56330108642578,68.339,63.285,63.61786
2015-02-10,70.53418,72.17720794677734,68.4864273071289,70.28868865966797,71.43959045410156,72.23615264892578,71.39093017578125,69.626220703125,72.27249908447266,72.6860580444336,67.287,63.445,62.418144
2015-02-11,70.36678,71.762451171875,68.20447540283203,69.74259185791016,71.09254455566406,71.84315490722656,71.43875122070312,69.37855529785156,72.10639953613281,72.0709457397461,66.114,63.517,61.073856
2015-02-12,69.27948,70.35426330566406,67.47877502441406,68.44561767578125,69.23931121826172,70.18441009521484,69.92837524414062,68.43272399902344,69.60547637939453,70.43297576904297,65.131,63.401,59.954998
2015-02-13,66.98122,68.15664672851562,66.35657501220703,65.98893737792969,67.39696502685547,68.19799041748047,67.66595458984375,66.82756042480469,67.53285217285156,67.84404754638672,64.6,63.221,59.061714
2015-02-14,64.754456,66.08809661865234,65.17472839355469,64.05157470703125,65.52581024169922,66.2455825805664,65.29379272460938,65.20791625976562,65.40602111816406,65.65770721435547,64.616,63.035,58.19886
2015-02-15,63.95736,65.15364837646484,64.36030578613281,63.546443939208984,64.97720336914062,65.10297393798828,64.2987060546875,64.38539123535156,65.40930938720703,64.55537414550781,65.054,62.937,58.235714
2015-02-16,64.170006,65.89130401611328,64.42212677001953,65.02433013916016,65.42668151855469,65.4149398803711,64.93431091308594,64.6463623046875,66.0501480102539,65.318603515625,65.7,62.993,58.93543
