time,Hs,Y,Y_detrend
27-Mar-2015,1.85,NaN,NaN
28-Mar-2015,1.94,NaN,NaN
29-Mar-2015,2.52,-86,-10.59
30-Mar-2015,2.35,-90.78,-15.36
31-Mar-2015,2.72,NaN,NaN
01-Apr-2015,2.86,NaN,NaN
02-Apr-2015,2.58,NaN,NaN
03-Apr-2015,2.48,NaN,NaN
04-Apr-2015,2.43,NaN,NaN
05-Apr-2015,2.11,NaN,NaN
06-Apr-2015,1.67,NaN,NaN
07-Apr-2015,1.97,-92.33,-16.82
08-Apr-2015,1.72,NaN,NaN
09-Apr-2015,1.86,NaN,NaN
10-Apr-2015,0.92,NaN,NaN
11-Apr-2015,1.08,NaN,NaN
12-Apr-2015,1.7,NaN,NaN
13-Apr-2015,2,NaN,NaN
14-Apr-2015,1.66,NaN,NaN
15-Apr-2015,2.62,NaN,NaN
16-Apr-2015,2.8,-85.8,-10.19
17-Apr-2015,2.06,NaN,NaN
18-Apr-2015,2.95,NaN,NaN
19-Apr-2015,2.39,NaN,NaN
20-Apr-2015,1.69,NaN,NaN
21-Apr-2015,1.49,NaN,NaN
22-Apr-2015,2.23,NaN,NaN
23-Apr-2015,3.01,NaN,NaN
24-Apr-2015,3,NaN,NaN
25-Apr-2015,1.54,NaN,NaN
26-Apr-2015,2.36,NaN,NaN
27-Apr-2015,1.67,NaN,NaN
28-Apr-2015,1.55,NaN,NaN
29-Apr-2015,2.22,NaN,NaN
30-Apr-2015,3.45,NaN,NaN
01-May-2015,2.36,-99.36,-23.58
02-May-2015,1.78,NaN,NaN
03-May-2015,1.39,NaN,NaN
04-May-2015,2.05,NaN,NaN
05-May-2015,2.12,NaN,NaN
06-May-2015,3.59,NaN,NaN
07-May-2015,3.43,NaN,NaN
08-May-2015,2.49,NaN,NaN
09-May-2015,1.39,-89.6,-13.74
10-May-2015,1.03,NaN,NaN
11-May-2015,1.26,NaN,NaN
12-May-2015,3.05,NaN,NaN
13-May-2015,1.47,NaN,NaN
14-May-2015,0.9,-73.81,2.1
15-May-2015,1.76,NaN,NaN
16-May-2015,1.54,NaN,NaN
17-May-2015,1.43,NaN,NaN
18-May-2015,1.23,NaN,NaN
19-May-2015,1.39,NaN,NaN
20-May-2015,1.36,NaN,NaN
21-May-2015,1.17,NaN,NaN
22-May-2015,1.14,NaN,NaN
23-May-2015,1.14,NaN,NaN
24-May-2015,2.17,NaN,NaN
25-May-2015,1.64,NaN,NaN
26-May-2015,1.44,NaN,NaN
27-May-2015,1.29,NaN,NaN
28-May-2015,1.42,NaN,NaN
29-May-2015,1.29,NaN,NaN
30-May-2015,1.19,NaN,NaN
31-May-2015,0.97,NaN,NaN
01-Jun-2015,0.78,NaN,NaN
02-Jun-2015,0.84,NaN,NaN
03-Jun-2015,1.48,NaN,NaN
04-Jun-2015,1.97,NaN,NaN
05-Jun-2015,2.42,NaN,NaN
06-Jun-2015,1.73,NaN,NaN
07-Jun-2015,1.35,NaN,NaN
08-Jun-2015,1.3,NaN,NaN
09-Jun-2015,1.39,NaN,NaN
10-Jun-2015,1.23,NaN,NaN
11-Jun-2015,1.11,NaN,NaN
12-Jun-2015,1.34,-72.44,3.8
13-Jun-2015,1.45,NaN,NaN
14-Jun-2015,1.94,NaN,NaN
15-Jun-2015,2.05,NaN,NaN
16-Jun-2015,2.37,NaN,NaN
17-Jun-2015,1.78,NaN,NaN
18-Jun-2015,1.4,-79.4,-3.1
19-Jun-2015,1.29,NaN,NaN
20-Jun-2015,1.58,NaN,NaN
21-Jun-2015,0.89,NaN,NaN
22-Jun-2015,0.92,NaN,NaN
23-Jun-2015,1.15,NaN,NaN
24-Jun-2015,2.01,NaN,NaN
25-Jun-2015,1.68,NaN,NaN
26-Jun-2015,1.4,NaN,NaN
27-Jun-2015,1.67,NaN,NaN
28-Jun-2015,1.22,NaN,NaN
29-Jun-2015,0.88,NaN,NaN
30-Jun-2015,1.17,NaN,NaN
01-Jul-2015,1.38,NaN,NaN
02-Jul-2015,1.13,NaN,NaN
03-Jul-2015,1.23,NaN,NaN
04-Jul-2015,1.02,NaN,NaN
05-Jul-2015,0.95,NaN,NaN
06-Jul-2015,0.78,NaN,NaN
07-Jul-2015,0.91,NaN,NaN
08-Jul-2015,0.96,NaN,NaN
09-Jul-2015,1.01,NaN,NaN
10-Jul-2015,1.04,NaN,NaN
11-Jul-2015,0.92,NaN,NaN
12-Jul-2015,0.91,NaN,NaN
13-Jul-2015,0.77,NaN,NaN
14-Jul-2015,1.67,NaN,NaN
15-Jul-2015,2.2,NaN,NaN
16-Jul-2015,1.85,NaN,NaN
17-Jul-2015,1.61,NaN,NaN
18-Jul-2015,1.44,NaN,NaN
19-Jul-2015,1.23,NaN,NaN
20-Jul-2015,1.28,NaN,NaN
21-Jul-2015,1.52,NaN,NaN
22-Jul-2015,1.53,NaN,NaN
23-Jul-2015,1.82,NaN,NaN
24-Jul-2015,1.4,NaN,NaN
25-Jul-2015,0.87,NaN,NaN
26-Jul-2015,1.1,NaN,NaN
27-Jul-2015,1.91,NaN,NaN
28-Jul-2015,1.41,-62.76,13.97
29-Jul-2015,1.4,NaN,NaN
30-Jul-2015,1.18,NaN,NaN
31-Jul-2015,1.01,NaN,NaN
01-Aug-2015,0.83,NaN,NaN
02-Aug-2015,0.83,NaN,NaN
03-Aug-2015,0.66,NaN,NaN
04-Aug-2015,0.67,-61.31,15.51
05-Aug-2015,0.58,NaN,NaN
06-Aug-2015,0.91,NaN,NaN
07-Aug-2015,1.19,NaN,NaN
08-Aug-2015,1.04,NaN,NaN
09-Aug-2015,1.4,NaN,NaN
10-Aug-2015,1.13,NaN,NaN
11-Aug-2015,0.99,NaN,NaN
12-Aug-2015,0.85,NaN,NaN
13-Aug-2015,0.56,-53.65,23.26
14-Aug-2015,0.56,NaN,NaN
15-Aug-2015,1.03,NaN,NaN
16-Aug-2015,1.16,NaN,NaN
17-Aug-2015,1.34,NaN,NaN
18-Aug-2015,1.33,-71.79,5.18
19-Aug-2015,1.36,NaN,NaN
20-Aug-2015,1.14,NaN,NaN
21-Aug-2015,1.17,NaN,NaN
22-Aug-2015,1.56,NaN,NaN
23-Aug-2015,1.08,NaN,NaN
24-Aug-2015,0.98,NaN,NaN
25-Aug-2015,0.91,NaN,NaN
26-Aug-2015,1.07,NaN,NaN
27-Aug-2015,1.17,NaN,NaN
28-Aug-2015,0.94,NaN,NaN
29-Aug-2015,0.91,NaN,NaN
30-Aug-2015,1.08,NaN,NaN
31-Aug-2015,1.63,NaN,NaN
01-Sep-2015,2.19,NaN,NaN
02-Sep-2015,1.85,NaN,NaN
03-Sep-2015,1.53,NaN,NaN
04-Sep-2015,1.94,NaN,NaN
05-Sep-2015,2.39,-68.17,9
06-Sep-2015,1.65,NaN,NaN
07-Sep-2015,1.73,NaN,NaN
08-Sep-2015,1.53,NaN,NaN
09-Sep-2015,1.2,NaN,NaN
10-Sep-2015,1.26,NaN,NaN
11-Sep-2015,1.34,NaN,NaN
12-Sep-2015,1.55,NaN,NaN
13-Sep-2015,1.65,NaN,NaN
14-Sep-2015,1.28,NaN,NaN
15-Sep-2015,1.49,-76.76,0.51
16-Sep-2015,1.26,NaN,NaN
17-Sep-2015,1.13,NaN,NaN
18-Sep-2015,1.76,NaN,NaN
19-Sep-2015,1.52,NaN,NaN
20-Sep-2015,1.3,NaN,NaN
21-Sep-2015,1.22,-60.89,16.45
22-Sep-2015,1.71,-68.25,9.1
23-Sep-2015,1.86,NaN,NaN
24-Sep-2015,1.32,NaN,NaN
25-Sep-2015,1.39,NaN,NaN
26-Sep-2015,1.25,NaN,NaN
27-Sep-2015,1.67,NaN,NaN
28-Sep-2015,1.79,NaN,NaN
29-Sep-2015,1.22,NaN,NaN
30-Sep-2015,0.71,NaN,NaN
01-Oct-2015,0.7,NaN,NaN
02-Oct-2015,0.75,NaN,NaN
03-Oct-2015,1.82,NaN,NaN
04-Oct-2015,4.01,NaN,NaN
05-Oct-2015,1.81,NaN,NaN
06-Oct-2015,0.89,NaN,NaN
07-Oct-2015,0.74,-56.94,20.57
08-Oct-2015,0.89,NaN,NaN
09-Oct-2015,1.01,NaN,NaN
10-Oct-2015,1.12,NaN,NaN
11-Oct-2015,1.75,NaN,NaN
12-Oct-2015,2.35,NaN,NaN
13-Oct-2015,1.82,NaN,NaN
14-Oct-2015,2.19,NaN,NaN
15-Oct-2015,1.68,-81.77,-4.17
16-Oct-2015,1.41,NaN,NaN
17-Oct-2015,0.96,NaN,NaN
18-Oct-2015,1.05,NaN,NaN
19-Oct-2015,1.89,NaN,NaN
20-Oct-2015,1.89,NaN,NaN
21-Oct-2015,2.27,NaN,NaN
22-Oct-2015,1.8,NaN,NaN
23-Oct-2015,1.91,-68.87,8.82
24-Oct-2015,1.92,NaN,NaN
25-Oct-2015,1.36,NaN,NaN
26-Oct-2015,2.9,NaN,NaN
27-Oct-2015,1.98,NaN,NaN
28-Oct-2015,1.23,NaN,NaN
29-Oct-2015,2.35,-68.55,9.21
30-Oct-2015,2.56,NaN,NaN
31-Oct-2015,1.94,NaN,NaN
01-Nov-2015,1.82,-66.85,10.94
02-Nov-2015,2.1,NaN,NaN
03-Nov-2015,3.22,NaN,NaN
04-Nov-2015,3.18,NaN,NaN
05-Nov-2015,1.81,NaN,NaN
06-Nov-2015,0.99,NaN,NaN
07-Nov-2015,0.89,NaN,NaN
08-Nov-2015,1.27,-60.01,17.86
09-Nov-2015,1.94,NaN,NaN
10-Nov-2015,2.93,NaN,NaN
11-Nov-2015,2.46,NaN,NaN
12-Nov-2015,1.42,NaN,NaN
13-Nov-2015,2.15,NaN,NaN
14-Nov-2015,1.75,NaN,NaN
15-Nov-2015,2.6,NaN,NaN
16-Nov-2015,3.92,-80.08,-2.13
17-Nov-2015,2.44,-72.15,5.81
18-Nov-2015,2.17,NaN,NaN
19-Nov-2015,2.05,NaN,NaN
20-Nov-2015,1.62,NaN,NaN
21-Nov-2015,1.8,NaN,NaN
22-Nov-2015,1.2,NaN,NaN
23-Nov-2015,0.92,-81.65,-3.63
24-Nov-2015,1.01,NaN,NaN
25-Nov-2015,2.26,NaN,NaN
26-Nov-2015,2.32,NaN,NaN
27-Nov-2015,1.26,NaN,NaN
28-Nov-2015,0.92,NaN,NaN
29-Nov-2015,1.23,NaN,NaN
30-Nov-2015,2.33,NaN,NaN
01-Dec-2015,2.36,NaN,NaN
02-Dec-2015,2.15,-80.79,-2.67
03-Dec-2015,1.56,NaN,NaN
04-Dec-2015,3.38,NaN,NaN
05-Dec-2015,3.33,NaN,NaN
06-Dec-2015,2.13,NaN,NaN
07-Dec-2015,3.56,NaN,NaN
08-Dec-2015,4.37,NaN,NaN
09-Dec-2015,2.54,NaN,NaN
10-Dec-2015,2.44,NaN,NaN
11-Dec-2015,3.81,NaN,NaN
12-Dec-2015,6.08,NaN,NaN
13-Dec-2015,3.71,NaN,NaN
14-Dec-2015,4.01,NaN,NaN
15-Dec-2015,3.32,NaN,NaN
16-Dec-2015,2.17,NaN,NaN
17-Dec-2015,2.45,NaN,NaN
18-Dec-2015,1.97,NaN,NaN
19-Dec-2015,2.74,NaN,NaN
20-Dec-2015,3.41,NaN,NaN
21-Dec-2015,3.11,NaN,NaN
22-Dec-2015,2.71,-98.83,-20.48
23-Dec-2015,3.57,NaN,NaN
24-Dec-2015,3.37,NaN,NaN
25-Dec-2015,3.8,NaN,NaN
26-Dec-2015,2.99,-93.07,-14.68
27-Dec-2015,1.61,-94.51,-16.11
28-Dec-2015,0.79,NaN,NaN
29-Dec-2015,2.39,NaN,NaN
30-Dec-2015,2.45,NaN,NaN
31-Dec-2015,1.47,NaN,NaN
01-Jan-2016,1.21,NaN,NaN
02-Jan-2016,1.64,NaN,NaN
03-Jan-2016,1.3,NaN,NaN
04-Jan-2016,2.83,NaN,NaN
05-Jan-2016,2.94,NaN,NaN
06-Jan-2016,3.99,NaN,NaN
07-Jan-2016,4.12,NaN,NaN
08-Jan-2016,5.7,NaN,NaN
09-Jan-2016,3.02,NaN,NaN
10-Jan-2016,2.14,NaN,NaN
11-Jan-2016,1.96,NaN,NaN
12-Jan-2016,3.44,NaN,NaN
13-Jan-2016,2.35,NaN,NaN
14-Jan-2016,3.45,NaN,NaN
15-Jan-2016,2.52,NaN,NaN
16-Jan-2016,2.48,NaN,NaN
17-Jan-2016,4.22,NaN,NaN
18-Jan-2016,3.75,NaN,NaN
19-Jan-2016,3.33,NaN,NaN
20-Jan-2016,3.65,-94.48,-15.81
21-Jan-2016,2.46,NaN,NaN
22-Jan-2016,1.63,NaN,NaN
23-Jan-2016,3.78,NaN,NaN
24-Jan-2016,3.86,NaN,NaN
25-Jan-2016,1.93,NaN,NaN
26-Jan-2016,1.82,NaN,NaN
27-Jan-2016,1.83,NaN,NaN
28-Jan-2016,2.5,-117.7,-38.95
29-Jan-2016,3.59,NaN,NaN
30-Jan-2016,3.77,NaN,NaN
31-Jan-2016,2.64,NaN,NaN
01-Feb-2016,4.17,NaN,NaN
02-Feb-2016,2.52,NaN,NaN
03-Feb-2016,1.69,NaN,NaN
04-Feb-2016,1.14,-109.12,-30.29
05-Feb-2016,3.51,-130.49,-51.65
06-Feb-2016,2.6,NaN,NaN
07-Feb-2016,2.04,NaN,NaN
08-Feb-2016,1.42,NaN,NaN
09-Feb-2016,2.09,NaN,NaN
10-Feb-2016,1.67,NaN,NaN
11-Feb-2016,1.4,NaN,NaN
12-Feb-2016,2.65,NaN,NaN
13-Feb-2016,3.01,NaN,NaN
14-Feb-2016,3.49,NaN,NaN
15-Feb-2016,2.52,NaN,NaN
16-Feb-2016,1.8,-114.06,-35.1
17-Feb-2016,1.47,NaN,NaN
18-Feb-2016,2.44,NaN,NaN
19-Feb-2016,4,NaN,NaN
20-Feb-2016,2.82,NaN,NaN
21-Feb-2016,3.09,NaN,NaN
22-Feb-2016,1.54,NaN,NaN
23-Feb-2016,1.9,NaN,NaN
24-Feb-2016,1.27,NaN,NaN
25-Feb-2016,3.53,NaN,NaN
26-Feb-2016,2.58,NaN,NaN
27-Feb-2016,2.67,NaN,NaN
28-Feb-2016,2.68,-129.93,-50.84
29-Feb-2016,2.17,NaN,NaN
01-Mar-2016,2.57,NaN,NaN
02-Mar-2016,1.68,NaN,NaN
03-Mar-2016,2.47,NaN,NaN
04-Mar-2016,2.19,NaN,NaN
05-Mar-2016,3.34,NaN,NaN
06-Mar-2016,3.61,NaN,NaN
07-Mar-2016,4.08,NaN,NaN
08-Mar-2016,5.58,NaN,NaN
09-Mar-2016,2.54,NaN,NaN
10-Mar-2016,2.21,NaN,NaN
11-Mar-2016,4.05,NaN,NaN
12-Mar-2016,4.4,NaN,NaN
13-Mar-2016,2.93,NaN,NaN
14-Mar-2016,3.64,NaN,NaN
15-Mar-2016,3.42,NaN,NaN
16-Mar-2016,3,-107.05,-27.77
17-Mar-2016,2.2,NaN,NaN
18-Mar-2016,1.4,NaN,NaN
19-Mar-2016,0.84,NaN,NaN
20-Mar-2016,2.07,NaN,NaN
21-Mar-2016,1.91,NaN,NaN
22-Mar-2016,3.04,NaN,NaN
23-Mar-2016,3.44,NaN,NaN
24-Mar-2016,2.43,-110.78,-31.42
25-Mar-2016,2.33,NaN,NaN
26-Mar-2016,3.76,NaN,NaN
27-Mar-2016,2.03,NaN,NaN
28-Mar-2016,2.86,NaN,NaN
29-Mar-2016,3.53,NaN,NaN
30-Mar-2016,1.8,NaN,NaN
31-Mar-2016,1.15,NaN,NaN
01-Apr-2016,1.21,NaN,NaN
02-Apr-2016,1.98,NaN,NaN
03-Apr-2016,1.86,NaN,NaN
04-Apr-2016,1.32,NaN,NaN
05-Apr-2016,2.3,NaN,NaN
06-Apr-2016,1.87,NaN,NaN
07-Apr-2016,1.2,NaN,NaN
08-Apr-2016,1.35,NaN,NaN
09-Apr-2016,1.17,NaN,NaN
10-Apr-2016,1.59,NaN,NaN
11-Apr-2016,1.15,NaN,NaN
12-Apr-2016,1.16,-108.37,-28.8
13-Apr-2016,2.48,NaN,NaN
14-Apr-2016,3.09,NaN,NaN
15-Apr-2016,4.14,NaN,NaN
16-Apr-2016,3.12,-113.86,-34.25
17-Apr-2016,1.69,-108.16,-28.54
18-Apr-2016,1.63,NaN,NaN
19-Apr-2016,1.67,NaN,NaN
20-Apr-2016,1.22,NaN,NaN
21-Apr-2016,1.4,NaN,NaN
22-Apr-2016,1.39,NaN,NaN
23-Apr-2016,2.12,NaN,NaN
24-Apr-2016,2.33,-105.06,-25.35
25-Apr-2016,3.4,-114.28,-34.57
26-Apr-2016,3.3,NaN,NaN
27-Apr-2016,2.38,NaN,NaN
28-Apr-2016,3.01,NaN,NaN
29-Apr-2016,3.62,NaN,NaN
30-Apr-2016,3.52,NaN,NaN
01-May-2016,3.08,NaN,NaN
02-May-2016,1.5,NaN,NaN
03-May-2016,1.5,NaN,NaN
04-May-2016,1.49,NaN,NaN
05-May-2016,1.69,NaN,NaN
06-May-2016,1.48,NaN,NaN
07-May-2016,1.92,NaN,NaN
08-May-2016,1.67,NaN,NaN
09-May-2016,1.53,NaN,NaN
10-May-2016,1.92,NaN,NaN
11-May-2016,1.75,-93.02,-13.13
12-May-2016,0.87,NaN,NaN
13-May-2016,0.8,NaN,NaN
14-May-2016,0.77,NaN,NaN
15-May-2016,1.01,NaN,NaN
16-May-2016,2.31,NaN,NaN
17-May-2016,2.43,NaN,NaN
18-May-2016,1.54,-87.63,-7.67
19-May-2016,1.71,NaN,NaN
20-May-2016,3.91,NaN,NaN
21-May-2016,2.41,NaN,NaN
22-May-2016,1.65,NaN,NaN
23-May-2016,1.11,NaN,NaN
24-May-2016,0.75,NaN,NaN
25-May-2016,1.11,NaN,NaN
26-May-2016,1.19,NaN,NaN
27-May-2016,2.16,-89.31,-9.24
28-May-2016,1.93,NaN,NaN
29-May-2016,1.64,NaN,NaN
30-May-2016,1.63,NaN,NaN
31-May-2016,1.41,NaN,NaN
01-Jun-2016,1.36,NaN,NaN
02-Jun-2016,1.49,NaN,NaN
03-Jun-2016,1.61,NaN,NaN
04-Jun-2016,1.51,NaN,NaN
05-Jun-2016,1.41,NaN,NaN
06-Jun-2016,1.18,NaN,NaN
07-Jun-2016,0.98,NaN,NaN
08-Jun-2016,1.15,NaN,NaN
09-Jun-2016,0.86,-88.76,-8.56
10-Jun-2016,1.05,NaN,NaN
11-Jun-2016,1.77,NaN,NaN
12-Jun-2016,1.69,NaN,NaN
13-Jun-2016,1.56,NaN,NaN
14-Jun-2016,2.25,NaN,NaN
15-Jun-2016,1.84,NaN,NaN
16-Jun-2016,1.33,NaN,NaN
17-Jun-2016,1.51,NaN,NaN
18-Jun-2016,1.23,NaN,NaN
19-Jun-2016,1.35,NaN,NaN
20-Jun-2016,1.31,-73.92,6.4
21-Jun-2016,1.66,NaN,NaN
22-Jun-2016,1.77,NaN,NaN
23-Jun-2016,2.69,NaN,NaN
24-Jun-2016,1.6,NaN,NaN
25-Jun-2016,2.2,NaN,NaN
26-Jun-2016,2.16,NaN,NaN
27-Jun-2016,2.24,-78.75,1.65
28-Jun-2016,2.41,NaN,NaN
29-Jun-2016,2.19,NaN,NaN
30-Jun-2016,2.42,NaN,NaN
01-Jul-2016,2.06,NaN,NaN
02-Jul-2016,1.86,NaN,NaN
03-Jul-2016,1.39,NaN,NaN
04-Jul-2016,1.58,NaN,NaN
05-Jul-2016,1.58,NaN,NaN
06-Jul-2016,1.73,NaN,NaN
07-Jul-2016,1.57,-76.87,3.64
08-Jul-2016,1.06,NaN,NaN
09-Jul-2016,0.93,NaN,NaN
10-Jul-2016,1.15,NaN,NaN
11-Jul-2016,2.2,NaN,NaN
12-Jul-2016,1.88,NaN,NaN
13-Jul-2016,1.64,NaN,NaN
14-Jul-2016,1.89,NaN,NaN
15-Jul-2016,2.29,NaN,NaN
16-Jul-2016,1.66,NaN,NaN
17-Jul-2016,1.68,NaN,NaN
18-Jul-2016,1.66,NaN,NaN
19-Jul-2016,1.07,NaN,NaN
20-Jul-2016,0.94,NaN,NaN
21-Jul-2016,1.04,NaN,NaN
22-Jul-2016,0.99,-58.45,22.23
23-Jul-2016,1.29,NaN,NaN
24-Jul-2016,2.11,NaN,NaN
25-Jul-2016,2.15,NaN,NaN
26-Jul-2016,1.71,NaN,NaN
27-Jul-2016,1.66,NaN,NaN
28-Jul-2016,1.63,NaN,NaN
29-Jul-2016,1.4,NaN,NaN
30-Jul-2016,1.3,NaN,NaN
31-Jul-2016,1.38,NaN,NaN
01-Aug-2016,1.57,NaN,NaN
02-Aug-2016,1.17,NaN,NaN
03-Aug-2016,1.15,NaN,NaN
04-Aug-2016,1.43,NaN,NaN
05-Aug-2016,1.91,NaN,NaN
06-Aug-2016,1.73,NaN,NaN
07-Aug-2016,1.81,NaN,NaN
08-Aug-2016,1.52,NaN,NaN
09-Aug-2016,2.36,NaN,NaN
10-Aug-2016,1.97,NaN,NaN
11-Aug-2016,1.25,NaN,NaN
12-Aug-2016,1.33,NaN,NaN
13-Aug-2016,0.87,NaN,NaN
14-Aug-2016,1.06,NaN,NaN
15-Aug-2016,1.38,NaN,NaN
16-Aug-2016,1.42,NaN,NaN
17-Aug-2016,1.77,NaN,NaN
18-Aug-2016,1.92,NaN,NaN
19-Aug-2016,1.98,NaN,NaN
20-Aug-2016,1.06,NaN,NaN
21-Aug-2016,1.21,NaN,NaN
22-Aug-2016,1.21,-70.24,10.77
23-Aug-2016,0.91,NaN,NaN
24-Aug-2016,1.09,NaN,NaN
25-Aug-2016,0.8,NaN,NaN
26-Aug-2016,0.97,NaN,NaN
27-Aug-2016,1.06,NaN,NaN
28-Aug-2016,1.09,NaN,NaN
29-Aug-2016,0.84,NaN,NaN
30-Aug-2016,0.96,-70.9,10.21
31-Aug-2016,1.03,-60.15,20.96
01-Sep-2016,1.4,NaN,NaN
02-Sep-2016,1.66,NaN,NaN
03-Sep-2016,2.05,NaN,NaN
04-Sep-2016,2.13,NaN,NaN
05-Sep-2016,2.26,NaN,NaN
06-Sep-2016,1.65,NaN,NaN
07-Sep-2016,1.54,-66.06,15.13
08-Sep-2016,1.72,-66.18,15.02
09-Sep-2016,1.45,NaN,NaN
10-Sep-2016,1.28,NaN,NaN
11-Sep-2016,1.06,NaN,NaN
12-Sep-2016,1.02,NaN,NaN
13-Sep-2016,1.48,NaN,NaN
14-Sep-2016,1.35,NaN,NaN
15-Sep-2016,0.85,-62.17,19.11
16-Sep-2016,1.15,NaN,NaN
17-Sep-2016,1.13,NaN,NaN
18-Sep-2016,1.31,NaN,NaN
19-Sep-2016,1.56,-72.65,8.67
20-Sep-2016,1.82,NaN,NaN
21-Sep-2016,1.74,NaN,NaN
22-Sep-2016,2.55,NaN,NaN
23-Sep-2016,2.07,-71.95,9.42
24-Sep-2016,1.35,-67.79,13.59
25-Sep-2016,1.9,NaN,NaN
26-Sep-2016,1.56,NaN,NaN
27-Sep-2016,1.17,NaN,NaN
28-Sep-2016,1.77,NaN,NaN
29-Sep-2016,1.46,NaN,NaN
30-Sep-2016,1.45,NaN,NaN
01-Oct-2016,1.33,-65.58,15.87
02-Oct-2016,1.42,-66.39,15.08
03-Oct-2016,1.35,NaN,NaN
04-Oct-2016,1.1,NaN,NaN
05-Oct-2016,1.98,NaN,NaN
06-Oct-2016,2.15,NaN,NaN
07-Oct-2016,1.71,NaN,NaN
08-Oct-2016,1.06,NaN,NaN
09-Oct-2016,1.09,-60.34,21.2
10-Oct-2016,1.1,NaN,NaN
11-Oct-2016,1.69,NaN,NaN
12-Oct-2016,1.25,NaN,NaN
13-Oct-2016,1.19,-70,11.58
14-Oct-2016,1.58,NaN,NaN
15-Oct-2016,2.9,NaN,NaN
16-Oct-2016,3.42,NaN,NaN
17-Oct-2016,2.91,NaN,NaN
18-Oct-2016,3.33,-92.4,-10.76
19-Oct-2016,2.19,NaN,NaN
20-Oct-2016,2.26,NaN,NaN
21-Oct-2016,1.89,NaN,NaN
22-Oct-2016,1.86,NaN,NaN
23-Oct-2016,2.45,NaN,NaN
24-Oct-2016,1.72,NaN,NaN
25-Oct-2016,2.47,NaN,NaN
26-Oct-2016,2.55,NaN,NaN
27-Oct-2016,2.16,NaN,NaN
28-Oct-2016,1.69,NaN,NaN
29-Oct-2016,1.48,NaN,NaN
30-Oct-2016,2.42,NaN,NaN
31-Oct-2016,2.42,NaN,NaN
01-Nov-2016,2.16,NaN,NaN
02-Nov-2016,2.43,NaN,NaN
03-Nov-2016,1.34,-88.55,-6.74
04-Nov-2016,3.08,NaN,NaN
05-Nov-2016,3.22,NaN,NaN
06-Nov-2016,3.31,NaN,NaN
07-Nov-2016,3.06,NaN,NaN
08-Nov-2016,1.89,NaN,NaN
09-Nov-2016,2.68,NaN,NaN
10-Nov-2016,3.91,-122.07,-40.18
11-Nov-2016,2.15,NaN,NaN
12-Nov-2016,2.63,NaN,NaN
13-Nov-2016,3.45,NaN,NaN
14-Nov-2016,2.42,-86.01,-4.07
15-Nov-2016,2.04,NaN,NaN
16-Nov-2016,2.27,NaN,NaN
17-Nov-2016,2.64,NaN,NaN
18-Nov-2016,2.81,NaN,NaN
19-Nov-2016,1.24,-102.02,-20.03
20-Nov-2016,3.72,NaN,NaN
21-Nov-2016,3.69,NaN,NaN
22-Nov-2016,2.35,NaN,NaN
23-Nov-2016,1.21,NaN,NaN
24-Nov-2016,3.55,NaN,NaN
25-Nov-2016,3.29,NaN,NaN
26-Nov-2016,2.76,NaN,NaN
27-Nov-2016,3.06,NaN,NaN
28-Nov-2016,2.99,NaN,NaN
29-Nov-2016,2.9,NaN,NaN
30-Nov-2016,2.75,NaN,NaN
01-Dec-2016,2.14,NaN,NaN
02-Dec-2016,2.87,NaN,NaN
03-Dec-2016,1.95,NaN,NaN
04-Dec-2016,2.6,NaN,NaN
05-Dec-2016,2.46,-130.58,-48.42
06-Dec-2016,2.94,NaN,NaN
07-Dec-2016,1.93,NaN,NaN
08-Dec-2016,1.15,NaN,NaN
09-Dec-2016,1.84,NaN,NaN
10-Dec-2016,1.88,NaN,NaN
11-Dec-2016,1.84,NaN,NaN
12-Dec-2016,1.95,-91.14,-8.9
13-Dec-2016,1.41,NaN,NaN
14-Dec-2016,1.13,NaN,NaN
15-Dec-2016,1.3,NaN,NaN
16-Dec-2016,2.59,NaN,NaN
17-Dec-2016,2.4,NaN,NaN
18-Dec-2016,1.74,NaN,NaN
19-Dec-2016,1.39,NaN,NaN
20-Dec-2016,1.48,NaN,NaN
21-Dec-2016,1.48,-98.11,-15.77
22-Dec-2016,2.54,NaN,NaN
23-Dec-2016,2.59,NaN,NaN
24-Dec-2016,2.53,NaN,NaN
25-Dec-2016,3.55,NaN,NaN
26-Dec-2016,1.94,NaN,NaN
27-Dec-2016,1.86,NaN,NaN
28-Dec-2016,2.07,-100.92,-18.5
29-Dec-2016,2.52,-104,-21.57
30-Dec-2016,2.23,NaN,NaN
31-Dec-2016,1.98,NaN,NaN
01-Jan-2017,1.84,NaN,NaN
02-Jan-2017,2.12,NaN,NaN
03-Jan-2017,2.16,NaN,NaN
04-Jan-2017,3.41,NaN,NaN
05-Jan-2017,1.72,NaN,NaN
06-Jan-2017,1.16,NaN,NaN
07-Jan-2017,1.03,NaN,NaN
08-Jan-2017,3.05,NaN,NaN
09-Jan-2017,3.44,-95.03,-12.48
10-Jan-2017,2.03,NaN,NaN
11-Jan-2017,2.95,NaN,NaN
12-Jan-2017,3.11,NaN,NaN
13-Jan-2017,2.41,NaN,NaN
14-Jan-2017,1.82,-93.3,-10.7
15-Jan-2017,1.27,NaN,NaN
16-Jan-2017,1.42,NaN,NaN
17-Jan-2017,1.86,NaN,NaN
18-Jan-2017,1.39,NaN,NaN
19-Jan-2017,4.26,NaN,NaN
20-Jan-2017,4.06,NaN,NaN
